test_id,object_id,noise_sigma,init_x,init_y,final_reward,num_steps
25540,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25541,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25542,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25543,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25544,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25545,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25546,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25547,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25548,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25549,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25550,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25551,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25552,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25553,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25554,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25555,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25556,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25557,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25558,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25559,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25560,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25561,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25562,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25563,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25564,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25565,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25566,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25567,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25568,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25569,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25570,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25571,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25572,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25573,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25574,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25575,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25576,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25577,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25578,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25579,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25580,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25581,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25582,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25583,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25584,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25585,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25586,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25587,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25588,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25589,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25590,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25591,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25592,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25593,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25594,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25595,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25596,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25597,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25598,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25599,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25600,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25601,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25602,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25603,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25604,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25605,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25606,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25607,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25608,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25609,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25610,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25611,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25612,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25613,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25614,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25615,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25616,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25617,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25618,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25619,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25620,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25621,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25622,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25623,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25624,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25625,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25626,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25627,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25628,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25629,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25630,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25631,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25632,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25633,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25634,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25635,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25636,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25637,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25638,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25639,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25640,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25641,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25642,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25643,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25644,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25645,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25646,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25647,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25648,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25649,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25650,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25651,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25652,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25653,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25654,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25655,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25656,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25657,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25658,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25659,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25660,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25661,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25662,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25663,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25664,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25665,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25666,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25667,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25668,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25669,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25670,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25671,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25672,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25673,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25674,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25675,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25676,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25677,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25678,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25679,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25680,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25681,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25682,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25683,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25684,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25685,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25686,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25687,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25688,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25689,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25690,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25691,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25692,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25693,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25694,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25695,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25696,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25697,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25698,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25699,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25700,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25701,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25702,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25703,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25704,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25705,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25706,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25707,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25708,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25709,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25710,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25711,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25712,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25713,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25714,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25715,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25716,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25717,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25718,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25719,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25720,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25721,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25722,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25723,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25724,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25725,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25726,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25727,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25728,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25729,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25730,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25731,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25732,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25733,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25734,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25735,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25736,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25737,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25738,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25739,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25740,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25741,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25742,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25743,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25744,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25745,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25746,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25747,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25748,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25749,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25750,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25751,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25752,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25753,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25754,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25755,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25756,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25757,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25758,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25759,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25760,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25761,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25762,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25763,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25764,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25765,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25766,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25767,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25768,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25769,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25770,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25771,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25772,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25773,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25774,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25775,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25776,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25777,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25778,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25779,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25780,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25781,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25782,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25783,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25784,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25785,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25786,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25787,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25788,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25789,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25790,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25791,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25792,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25793,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25794,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25795,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25796,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25797,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25798,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25799,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25800,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25801,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25802,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25803,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25804,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25805,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25806,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25807,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25808,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25809,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25810,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25811,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25812,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25813,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25814,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25815,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25816,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25817,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25818,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25819,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25820,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25821,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25822,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25823,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25824,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25825,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25826,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25827,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25828,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25829,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25830,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25831,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25832,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25833,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25834,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25835,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25836,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25837,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25838,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25839,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25840,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25841,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25842,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25843,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25844,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25845,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25846,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25847,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25848,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25849,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25850,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25851,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25852,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25853,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25854,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25855,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25856,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25857,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25858,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25859,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25860,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25861,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25862,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25863,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25864,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25865,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25866,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25867,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25868,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25869,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25870,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25871,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25872,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25873,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25874,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25875,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25876,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25877,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25878,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25879,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25880,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25881,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25882,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25883,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25884,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25885,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25886,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25887,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25888,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25889,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25890,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25891,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25892,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25893,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25894,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25895,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25896,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25897,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25898,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25899,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25900,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25901,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25902,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25903,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25904,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25905,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25906,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25907,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25908,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25909,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25910,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25911,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25912,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25913,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25914,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25915,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25916,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25917,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25918,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25919,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25920,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25921,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25922,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25923,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25924,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
25925,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
25926,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
25927,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
25928,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
25929,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
25930,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
25931,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
25932,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
25933,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
25934,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
25935,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
25936,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
25937,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
25938,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
25939,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
25940,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
25941,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
25942,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
25943,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
25944,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
25945,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
25946,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
25947,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
25948,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
