test_id,object_id,noise_sigma,init_x,init_y,final_reward,num_steps
840,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
841,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
842,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
843,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
844,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
845,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
846,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
847,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
848,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
849,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
850,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
851,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
852,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
853,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
854,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
855,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
856,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
857,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
858,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
859,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
860,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
861,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
862,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
863,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
864,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
865,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
866,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
867,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
868,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
869,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
870,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
871,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
872,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
873,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
874,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
875,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
876,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
877,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
878,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
879,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
880,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
881,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
882,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
883,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
884,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
885,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
886,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
887,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
888,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
889,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
890,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
891,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
892,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
893,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
894,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
895,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
896,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
897,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
898,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
899,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
900,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
901,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
902,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
903,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
904,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
905,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
906,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
907,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
908,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
909,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
910,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
911,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
912,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
913,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
914,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
915,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
916,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
917,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
918,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
919,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
920,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
921,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
922,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
923,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
924,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
925,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
926,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
927,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
928,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
929,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
930,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
931,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
932,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
933,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
934,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
935,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
936,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
937,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
938,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
939,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
940,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
941,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
942,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
943,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
944,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
945,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
946,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
947,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
948,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
949,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
950,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
951,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
952,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
953,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
954,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
955,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
956,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
957,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
958,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
959,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
960,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
961,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
962,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
963,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
964,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
965,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
966,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
967,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
968,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
969,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
970,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
971,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
972,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
973,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
974,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
975,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
976,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
977,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
978,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
979,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
980,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
981,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
982,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
983,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
984,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
985,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
986,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
987,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
988,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
989,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
990,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
991,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
992,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
993,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
994,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
995,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
996,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
997,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
998,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
999,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
1000,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
