[84, array([0.5088, 0.0487]), array([0.5063, 0.0469]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4658619, 0.025    ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4685381, 0.025    ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.025     ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953, 0.025 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.02767619]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.02767619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.03035238]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.03035238]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.03035238]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.03035238]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.03035238]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.03302857]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.03302857]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.03302857]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.03302857]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.03302857]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.03302857]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.03302857]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.03570476]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.03570476]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.03570476]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.03570476]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.03570476]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.03570476]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.03570476]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.03838095]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.03838095]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.03838095]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.03838095]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.03838095]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.03838095]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.03838095]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.03838095]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.03838095]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.03838095]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.04105714]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.04105714]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.04105714]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.04105714]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.04105714]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.04105714]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.04105714]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.04105714]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.04105714]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.04105714]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.04105714]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.04373333]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.04373333]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.04373333]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.04373333]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.04373333]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.04373333]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.04373333]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.04373333]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.04373333]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.04373333]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.04640952]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.04640952]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.04640952]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.04640952]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.04640952]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.04640952]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.04640952]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.04640952]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.04908571]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.04908571]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.04908571]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.04908571]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.04908571]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.04908571]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.04908571]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.04908571]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391   , 0.0517619]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4658619, 0.0517619]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4685381, 0.0517619]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.0517619 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.0517619 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.0517619 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.0517619 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.0517619 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.0517619 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953   , 0.0517619]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391   , 0.0544381]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4658619, 0.0544381]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4685381, 0.0544381]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.0544381 ]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.0544381 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.0544381 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.0544381 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.0544381 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.0544381 ]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953   , 0.0544381]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.05711429]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.05711429]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.05711429]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.05711429]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.05711429]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.05711429]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45783333, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46050952, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.46318571, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4658619 , 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.4685381 , 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47121429, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47389048, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47656667, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.47924286, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.48191905, 0.05979048]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.48459524, 0.05979048]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48727143, 0.05979048]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.48994762, 0.05979048]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.49262381, 0.05979048]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4953    , 0.05979048]), 0.7854, 0.0]
[6, array([0.4825, 0.0306]), array([0.4391    , 0.06246667]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44177619, 0.06246667]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44445238, 0.06246667]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44712857, 0.06246667]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.44980476, 0.06246667]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45248095, 0.06246667]), 0.7854, 1.0]
[6, array([0.4825, 0.0306]), array([0.45515714, 0.06246667]), 0.7854, 1.0]
