[82, array([0.5226, 0.0114]), array([0.5125, 0.0094]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00635238]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00650476]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00665714]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00680952]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53435  , 0.0069619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119, 0.0069619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881, 0.0069619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.0069619 ]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755  , 0.0069619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00711429]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00726667]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00726667]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00741905]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00741905]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00741905]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00741905]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00757143]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00757143]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00757143]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00772381]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00772381]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00772381]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00772381]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00787619]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00787619]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00787619]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00802857]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00802857]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00818095]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00818095]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00818095]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00818095]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53465476, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53480714, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53495952, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5351119 , 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53526429, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53541667, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53556905, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53572143, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53587381, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53602619, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53617857, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53633095, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53648333, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53663571, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.5367881 , 0.00833333]), 0.7854, 1.0]
[19, array([0.5427, 0.0107]), array([0.53694048, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53709286, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53724524, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53739762, 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53755   , 0.00833333]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53435   , 0.00848571]), 0.7854, 0.0]
[19, array([0.5427, 0.0107]), array([0.53450238, 0.00848571]), 0.7854, 0.0]
